content,labels,fold
【#武汉医生称疫情刚开始整个不让说# 】武汉协和医院的医生林羽（化名）回忆说，疫情刚开始的时候，武汉市的策略都是“冷处理”。他所在的医院就通知，在没有单位授权的时候，不允许私自在公众平台谈论病情，不允许私自接受媒体采访，不仅仅是临床系统，包括院感、CDC那边消息管控更严重，“整个就不让说”。在1月20日前，武汉大街上戴口罩的人并不多。林羽曾询问武汉地铁职工为什么不带口罩，对方说是领导不让带，怕引起恐慌。“太寒心了！如果官方刚开始就把情况说清楚的话，百分之五六十的人会做好防护吧。”（中国新闻周刊）http://t.cn/A6Pq7oo2,angry,2
哈哈哈 浪味仙从小到大都喜欢你 记得带口罩啊//@浪味仙官微:[加油][加油][加油][心][心][心],happy,2
【63箱20万副N95口罩！广西首批铁路运输防控物资发往武汉】#广西20万副N95口罩发往武汉#1月24日20时，63箱20万副N95型医用口罩在南宁火车站被连夜发往武汉。预计于25日16时57分到达湖北襄阳 ，再通过转运交付给武汉红十字会，将有效缓解疫情防控物资短缺的压力。@南宁铁路（@人民网） ??,neural,2
国家层面还是让人安心和放心的,happy,2
【一个企业的社会责任感，这个时候需要彰显，点赞#滴滴免费接送武汉医务工作者#[赞]】滴滴成立“医护保障车队”免费接送武汉医务工作者为更高效协助疫情防控工作，在向武汉有关部门报备后，滴滴已在当地组建“医护保障车队”，为武汉各医院医务工作者提供免费出行服务，春节无休随时待命，所有费用由滴滴承担。从1月24日晚深夜开始，滴滴已经与多家武汉医院的医务工作者取得联系并对接出行需求。“医护保障车队”首批100名司机已配备防护装备和消毒液，25日凌晨已开始提供服务。,happy,2
//@风小餮tie:?//@藏夜kurayolu:全国齐心[加油][加油][加油]//@夜娘Layla:[給你小心心][給你小心心][給你小心心],happy,2
任何以这场#新型冠状病毒# 营销的都是垃圾！这个HIFIMAN就是个垃圾！医生不需要耳机，不需要播放器，只需要医疗设备！ ??,angry,2
上医加油！复旦加油！武汉加油！中国加油！！！[中国赞],happy,2
看着数字一个个增长，很揪心.但也感动于一个个志愿者，军人前往武汉给予支援.我们能做的就是好好的待在家，保护好自己就是保护好家人和他人.感恩，医护人员感恩，所有志愿者感恩，一切参与救治的国内外友人武汉加油中国加油愿每一个人都平安，愿危难时的逆行者们，你们全数平安归来！[心][心][心][心][心][心][心][心][心][心][心][心][心][心][心][心][心]#封城日记# http://t.cn/z82esDM成都·西锦国际,happy,2
转了～,neural,2
什么憨批决策，全死家里算了？？？每天都被气死//@Vaanvaan:想不出来这个决策是怎么做的，预案是什么呢？//@xxxmidori:我真的要疯了 这种情况我们出门都是带着极大的心理压力 没有必要我们不会出门啊 这是在干嘛！！！,angry,2
#最新疫情地图#我们已经唔赶出街了，贯彻落实在家休息的的号召！保护自己和家人 http://t.cn/ReN5aUi ??广州,happy,2
请问电话上哪找啊 微邻里公众号都崩了,angry,2
#一级响应是什么#？了解一下！（新京报） ??,neural,2
把朋友圈关于这次肺炎的都删了，总觉得自己的情绪一直被人带着跑。我应该是一个理性的人，不要过度渲染，也不要毫不关心。孙同事说做我们这行的在医院没什么用，这个时候医院的其他同事总可以帮些忙。我想说每个人做好自己的本职工作，保护好自己，也是在帮助一起渡过难关！加油，没有一个过不去的冬天。,happy,2
人类的悲剧就是你永远要被迫和你所生活的世界和解，比如武汉的肺炎作出了这么大的人祸，现在大家却要科普甚至有点感谢这个病毒没有那么猛，致死率和引起重症的几率不高，然后为混乱的局面得以缓解而欣慰，这样的逻辑想想都觉得好特么魔幻的。,angry,2
//@温水凭本事的手红://@扶他柠檬茶: 之前就很在意这个！棒??冲锋在前面的人理应得到应得的荣誉和报酬,happy,2
花花歌迷赞 谢谢?//@是反门门呀:感谢??//@Thelovelybubble:???谢谢了！感谢你们,happy,2
我也要出一份力！,happy,2
#关注新型冠状病毒肺炎疫情#【专家为抗击新型肺炎开出“心理处方”】新型冠状病毒感染的肺炎疫情在发展，一些民众从刚开始的不以为然，转到现在的“谈虎色变”。专家提醒，过度焦虑、恐惧、失眠会直接影响身体健康状况，应注意加强自身心理调节。武汉大学人民医院精神卫生中心副教授杨灿25日接受记者采访时说，首先要维持正常规律健康生活作息，合理安排饮食，多喝水、保证新鲜水果蔬菜摄入、将动物性食物加热熟透，同时保持适度合理居家锻炼。“要正视并接纳自己的焦虑恐惧情绪。”杨灿说，“出现情绪反应是正常的，不要因此觉得自己太脆弱而自我贬低，甚至可以允许自己哭一哭宣泄情绪。”杨灿说：“现在接收信息的渠道极多，各种信息轰炸，容易增加焦虑恐慌情绪。非常时期，要学会放一放，可以每天定时查看手机新闻，而不是每分每秒刷屏。”杨灿建议，应充实生活，转移注意力，不让自己太闲。在不外出的情况下，可以适度选择家中娱乐活动。平时你一定知道做什么事情会令自己开心，列出来、执行它。玩一些不费脑的小游戏，抱抱可以慰藉你的物体，泡泡热水澡，甚至做做家务，和朋友、家人聊天都是转移注意力的好方法。杨灿说，要正视身体发出的信号。当人处于应激状态时，身体自然会出现一些反应。如睡不着觉、吃不下饭、记忆力下降、注意力不集中、身体乏力，精力不佳；或看到网络上介绍的症状，由于心理暗示，也会感到咽干咽痛、胸闷、头昏等。杨灿提醒，要正视这些症状，告诉自己情绪不好、恐惧焦虑时，会有这些不舒服，同时保持正常作息、规律生活。如症状严重持续并影响到自己生活，要到医院就诊，由医生评估。“最重要的还是做好个人防护。戴口罩、勤洗手、避免聚众、减少流动性。这是最基本的要求。”他说。（新华网）,neural,2
干得好,happy,2
想发国难财的家伙们良心被狗? ? ? chi了哎,angry,2
感谢?[泪],happy,2
#梁武东医生因新冠肺炎去世#奋战在前线的医生就是在以命换命吃野味的那个 就算你他妈死了 一条命能换回所有在这个事件中死去的人们吗 ??,angry,2
//@股海东方不败:祝所有朋友健健康康的。“病中得来的体会很珍贵。”曾女士说，吃好睡好才能提高身体免疫力。免疫力好了，才能去对抗疾病。,happy,2
我已然在家躺了一天//@炎亞綸_AaronYan:抗擊疫情，我們在一起。不扎堆、戴口罩、勤洗手，我們在知乎給大家「雲拜年」了。願所有人平安健康！,happy,2
迪丽热巴白凤九,neural,2
@平安天门 做点有用的事情帮帮他吧[泪][泪][泪],sad,2
大家千万注意安全！,happy,2
#抗击新型肺炎第一线# 说这次疫情是一场国难不为过吧。国难当头，我们唯一要做的只有紧紧的坚定的和国家站在一起，理解，支持，坚决执行政府的一切决定！多少大宅大难我们的国家都挺过去了，这次我们万众一心也一定可以战胜肺炎！不信谣，不造谣，要思考，要坚信！ http://t.cn/R2Wx39H ??眉山·仁寿县,happy,2
//@刘昭在路上: 这两天看，国家队下场后的表现都可圈可点。省市政府这次彻底信用破产。。。,angry,2
武汉乃至整个湖北的领导班子辞职吧，人民,angry,2
???//@凤凰网华人佛教:???#防控疫情我们在一起# #佛教#,happy,2
[太开心]//@慢慢郝:尤其那对夫妻和小孩感觉就是出来避难，说什么探亲//@卖花换钱买花:这10个人里有7个人是在20日以后“逃离”出武汉的，即看病即确诊。[微笑],happy,2
这个多转转,neural,2
//@程ZHEC:物资充足王省长，摆拍慰问蒋书记，万家宴会周市长，查无此人马书记。湖北F4，滚你妈了隔壁，你们是个什么玩意，学学17年前临危受命王副主席，学学隔壁河南省尹弘省长，刚担任半个月各项措施落实[微笑][微笑][哼][哼],angry,2
新的一年，做更好的自己,happy,2
//@赵丽颖:#致敬疫情前线医护人员# 向所有医护人员致敬！愿大家都健康平安??,happy,2
红红火火过新年,happy,2
//@蔡徐坤:#武汉加油# 我们一起，打赢这场防御战！向战斗在一线的医护人员致敬！,happy,2
足不出户就能就医，简直太贴心了//@檀圆舞:表妹再过四个月就要生了，眼下的情况让她有点担心，但孕检又不能不去……喏！孕妈和宝贝的指南已送到，有需要的朋友关注起来~2020年大家都要健健康康的哦！,happy,2
糟糕滴是这场战争还不了解敌情，加上两次神助攻(春节返乡与回程)实在无法空喊什么武汉加油、每个携带者都是敌军“代理人”，他们正貌似无恙地与你聚会_对饮_无形无色无味地将你干掉。俺能做的就是(不要聚餐?不要走动)自我隔离！,angry,2
#湛江涉鄂车辆# #广东发现1起工作同事聚集性疫情# #全国确诊新型肺炎病例#,neural,2
//@惩崽:加油！快点好起来[泪]//@困困柚:每个人都在以自己的力量让这个城市正常运转，大家都想做对的事 让事情变好 [泪],happy,2
加油加油加油[泪],happy,2
武汉加油,happy,2
带好口罩//@蔡徐坤:#武汉加油# 我们一起，打赢这场防御战！向战斗在一线的医护人员致敬！,happy,2
1月25日，农历正月初一，即鼠年春节，乘车的旅客也络绎不绝，不过大家都多了一个装备——口罩。面对新冠肺炎疫情，银川大队警组直面挑战，不畏困难，坚决履行好职责使命，保障人民群众度过一个平安有序的节日。@济南铁路公安 ??,happy,2
//@糊奔奔:微医在线诊疗！轻症不着急去医院，可以线上问诊，避免交叉感染，也减轻医护人员的压力,neural,2
我tm要被气死了尼玛疫情那么严重还要出去打牌真tm是不知道一人感染全家死光是吧现在的老人家真的屁都不懂废话还尼玛多的要死 卧槽 ??,angry,2
25//@运气王女孩:#武汉加油# 一起加油，我们同在（官二）@X玖少年团肖战DAYTOY //@X玖少年团肖战DAYTOY:#武汉加油# 加油！我们一直都在！,happy,2
#看见女性劳动者# //@BREEEZEWONG:感谢姐妹们//@梁钰stacey:#看见女性劳动者# 辛苦了姐妹们[作揖]//@CatchUp性别平等姐妹:#看见女性劳动者# 视频中可以看到，加班加点的生产口罩的工人们，基本都是女性。医护人员在前线与病毒战斗，工人在后方战斗保障物资，辛苦了！,happy,2
//@洗碗是我呀://@甜糯小圆:萧山[伤心]//@鸭鸭·虾仁炒蛋烘焙屋:你妈的[微笑][微笑],angry,2
?//@UNIQ-王一博 :#武汉加油# 咱们一起打赢这场防疫战！祝福大家都平安！[心],happy,2
//@nyouyou://@忽悠_小十七:硬核干货，别再说什么“明明我家附近拖走一个，为什么确诊名单没有了”，你看一眼只需要一秒就能“确诊”，背后可需要是几小时到几天的时间！而且没有确诊不代表不隔离！不治疗！发布的确诊只是在高阳性中精准确定，CT有明显特征就会立刻隔离治疗了！不要再阴谋论了！,angry,2
//@蔡徐坤:#武汉加油# 我们一起，打赢这场防御战！向战斗在一线的医护人员致敬！,happy,2
云南撑住！,happy,2
彻查F4[太开心]//@程ZHEC:物资充足王省长，摆拍慰问蒋书记，万家宴会周市长，查无此人马书记。湖北F4，滚你妈了隔壁，你们是个什么玩意，学学17年前临危受命王副主席，学学隔壁河南省尹弘省长，刚担任半个月各项措施落实[微笑],angry,2
加油//@实力吹吹喵:所以真的我还是觉得这个病就是传染快但是还是容易治疗好的?,happy,2
[good],happy,2
//@粽粽粽粽粽粽粽://@回忆专用小马甲:官方建议，大家发给长辈吧//@谷大白话:这个好、比我们自己说有用,happy,2
//@国民老岳父公: 一线人员实时情况。,neural,2
???希望疫情早日结束，恢复国泰民安的中华[心][心][心] ??,happy,2
//@果壳://@丁香园: 2019-nCoV 感染者未见有明显的上呼吸道唿吸道体征和症状(如鼻溢、打喷嚏或喉咙痛) ，这表明目标细胞可能位于下呼吸道。 此外，2019-nCoV 患者很少出现肠道体征和症状(例如腹泻)，目前的防护策略强烈建议按空气传播的预防措施，推荐合格的 N95呼吸防护口罩和其他个人防护设备。,neural,2
