content,labels,type
这位税务局的阿姨把我从凳子上赶下来，告诉我这里不允许坐人，那现在………,angry,usual
想来大概坐在缆车上惴惴不安、心绪难平又觉无处可逃是第一次遇见你时的心情。by失眠呓语,sad,usual
5s掉进水里了用回安卓机呵呵人一衰买块猪肉都吊块猪嘿,angry,usual
新的百元大钞，毛爷爷变漂亮了！秀一秀,happy,usual
追完这部剧了表示男主真的不要太暖太好还那么可爱晚安炒鸡好看,happy,usual
给我1000不然接下来我真的要去讨饭吃了,sad,usual
每次刀疤疼哪儿不舒服说出来反而觉得自己作所以想在疼都自己受,sad,usual
刚刚去买鸡排旁边一妹子说我不饿就是嘴有点寂寞顿时让我浮想联翩,happy,usual
因此，在种族灭绝的同时，对残留印第安人的文化清洗也极为彻底地进行。,fear,usual
知情人士也向记者透露，马雅舒2008年就与这位外籍人士在一起，两人是在飞机上结识的。,neural,usual
哦爸爸这一辈子都不想看见《肖练》了真特么变态啊啊啊啊,angry,usual
（点开图片查看平台说明）喜新厌旧是人的本性，而你终究会明白，新人终会变成旧人，而旧人也真的是曾真心对待的人，seeme徽博。也终究明白为什么老公每次啪啪的时间越来越多，不是不爱你，而是腻了，你天天吃红烧肉，肥肠褒，你也会腻的！,angry,usual
奥马尔·埃斯帕萨是一名后卫，现在效力于墨西哥芝华士足球俱乐部。,neural,usual
刚才王老师在跟我打闹的时候说了句，老娘跟你拼了,surprise,usual
如果把西游记倒过来写，好像也没有什么不对啊…这TMD绝对又是一部神作！,surprise,usual
好吧(∩_∩)大概这辈子和虾耗上了，居然盆友圈中有一个和我一样爱吃虾又爱吃鱼的新盆友,happy,usual
雅赫摩斯二世(AhmoseII)（前569年—前525年），希腊人称之为阿摩西斯二世。,neural,usual
有时候我就只想静静的自己待一会，谁都别来烦我。,angry,usual
村民的医疗主要依靠村卫生所和镇(乡)卫生院，距离村委会卫生所6公里，距离镇卫生院30公里。,neural,usual
新的一天，总是让人充满很多的期待和收获，希望今天所有依然是那么美好！,happy,usual
我们学校有个非常可爱的女老师，性格特别好；凶不起来有一次她在课上跟我们说:“这一次的作业，明天中午12点前必须交上来，否则，”我们正惊讶……她怎么变凶了……结果她犹豫了一下说:“否则你们就晚些交上来，”,happy,usual
健康和梦想哪个重要？坚持中又带一点怨恨，死也就解脱了～我不能活的太自私。越来越发现我和她的相似之处，我害怕，我拒绝，其实应该说是恐惧。我在挣扎。,fear,usual
哈哈哈哈哈哈哈哈风车车假老练里面的，童年的回忆啊,happy,usual
这个月花的冤枉钱能买好几年的狗粮了我只想静静,angry,usual
只想说感谢！谢谢爸妈！谢谢朋友们！🙏🙏🙏,happy,usual
"Ifyoudon'tliveforsomething,you'lldiefornothing.活着无所追求，至死都会一无所有……",happy,usual
"我发誓,以后每天晚上都在10点半之前睡。睡晚了真的起不来啊!!!我想请假睡觉",sad,usual
一个板了。5个板我就补仓，爱咋咋地,angry,usual
我列个大草...喜欢嚼舌根的长舌妇赶紧狗带吧...等我过年回家非得把你嘴撕烂,angry,usual
只能说，自己笨就应该更努力，自己效率低就只能用更多的时间。💪,happy,usual
啊哈哈哈！我以前就是这样下象棋的,happy,usual
首次滴用本品约4小时后眼压开始降低，约于8－12小时之内作用达到最大。,neural,usual
呆呆我们吵架了，彼此的感情那么真！我知道一定会好的！彼此冷静一段时间吧！想玩就去玩，备胎有很多但我绝对不会是！会有备胎冲着气一直等着你的！傻瓜有很多！,happy,usual
所有事情都完美的收官，心情下一子豁然开朗，,happy,usual
BIGBANG2015MelonMusicAwards现场版INTRO+‘IFYOU’+‘LOSER’，简直太赞！,happy,usual
每年过两次生日会不会看得特别快🌞谢谢你们你们你们,happy,usual
双十一第一个收到货的居然是EMS,surprise,usual
艹！！！这特么是怎么装上的！大爷的！我用Chrome只打开了宽带山和微博两个网页，同时断网在玩金庸群侠传，其他没再运行任何程序，刚才就显示自己装好了！360太特么臭不要脸了，这不是跟地铁上往你手里硬塞小广告的臭傻逼一样么！！！,angry,usual
怎么了？怎么了？普通冷藏也能变这样,surprise,usual
从来没觉得自己有追星，只是会因为一个节目或者一部剧就喜欢上某个明星，最近我发现，我好像。。。中了GD的毒了。。。哦多尅，好帅~(本来不觉得他有多帅的，但是笑起来真的！！！暖到我了，瞬间就粉了，粉了粉了，超爱~),happy,usual
天然泉水、山泉水：主要是企业在商品命名中使用。,neural,usual
这两只我嫌占地方把它们放到柜子里W先生临睡前提溜了蓝色那只放到自己枕边说是让红色那只自己关禁闭吧额你是不是傻是不是傻是不是傻,angry,usual
二、A轴未全部热处理优点：节省成本。,neural,usual
好喜欢这种loft，但是房子得先够高,happy,usual
mako酱生日快乐噢～冲着基番去追的却没有腐起来，第一个喜欢上的暖男人设，我超喜欢你哟～,happy,usual
假如有人看不清楚事实；那纯粹是该人的损失……与我无关.,neural,usual
每个萌娃都以一个属于自己的童话梦想让米帝欧蛋糕陪伴孩子们甜蜜成长让每个女孩儿都能成为梦想的小公举~,happy,usual
普京大帝怒了，敢炸战斗民族的飞机，真的是想狗带吗！！！,angry,usual
左思的作品收录于严可均所辑《全上古三代秦汉三国六朝文》和逯钦立所辑《先秦汉魏晋南北朝诗》。,neural,usual
又看一遍那些年大晚上一点多哭成了泪人,sad,usual
根据自己的学习和实践，每学期写出1篇专题经验总结。,neural,usual
以后快递再也不用邮政，3天都没到广西！！！换别的快递，早到了！,angry,usual
我等了一个星期的滚床单！最后就来一发牵手,angry,usual
某组竟然也对我圈的历史这么了解甚是意外,surprise,usual
花非花，雾非雾感觉今天运气差得不行了，还是快睡吧,sad,usual
现在的喜剧电影怎么都喜欢悲剧结尾？,surprise,usual
这几天盯着电脑快忙瞎了！看会手机眼睛快疼瞎了！好吧。。。戒不了电脑，只能从现在开始戒！手！机！,angry,usual
越大越发觉人不能忒单纯，不能是个人和你套近乎你就觉得是朋友，然后就掏心窝说实话，别人听你说实话其实心里其实已经在默念你是个傻逼二货，人生就是这样吃一堑长一智。有时候爱情遇到挫折自己消化就好，不必要麻烦友情，有时候友情受伤不必要惊动爱情，毕竟友情是友情爱情是爱情。冷暖自知不必喧哗！,sad,usual
我总是在发了脾气之后才意识到她们一直以来对我有多好,sad,usual
今天去宠物店接我的狗，一来一回手机忘在滴滴车上两次，吓死我了。根本不敢跟Boss说这件事，在上海已经干了一次这个事回到房间Boss就把我按着打的腿上全是手指印子，还说以后丢一次东西就挨一次打，如果他知道我今天连续丢了两次手机[吃惊][吃惊]…太可怕了，根本不敢说这件事！,fear,usual
没有海鲜火锅高汤粉时，可加入盐、鲜鸡粉及少许糖替代高汤粉调味。,neural,usual
不是说，好人有好报的嘛？我今天这是肿么了？？？,surprise,usual
现在这个社会的悲凉在于：有些人总是喜欢拿那些固有的标准去给“成功”或者“失败”下定义。你说我不懂世故人情……可是我比谁都乐观，有些人生……没有理由；也没有答案：更没有标准可以去衡量……所以；你不必去看懂。,happy,usual
我只是习惯了在别人开口之前把别人推远距离拉远👻👻👻,sad,usual
在我妈无形的压力下今晚算是白忙活了，，手工做烂掉，账还没做完，长痘，口腔溃疡，乱成一团,sad,usual
现在，中国人常见的调味酱分为以小麦粉为主要原料的甜面酱，和以豆类为主要原料的豆瓣酱两大类；,neural,usual
手机丢了，真是麻烦死了，小偷真是贱骨头，哼,angry,usual
讨厌的下雨天！NND老娘等会有空要网购长筒雨鞋,angry,usual
步骤3：在很多款型中，维修磨损的叶轮时需要拆下飞轮。,neural,usual
又到了一年一度柚子时节，今儿个柚子不好不好，皮厚味苦，都想给加些糖,angry,usual
目前汽车使用的绝大部分点火系统为电感储能式。,neural,usual
工行的无卡取现好强大，以后出门估计只带个手机就全部搞定了,happy,usual
所有家当了ಥ_ಥ我看着毛爷爷在笑，毛爷爷看着我在哭,sad,usual
要崩溃了。。。外面在干嘛，一直在放歌，，，nnd，起床了！,angry,usual
山姜山姜产中国东南部、南部至西南部各省区，生于林下阴湿处。,neural,usual
一天干点啥怎么就这么费劲呢！心情不好，谁他妈的也别惹我！,angry,usual
日前，北京一主妇煮饭时见蟑螂跑到煤气灶下，就拿杀虫剂对着正烧着火的煤气炉喷射，结果发生爆炸，全身85%灼伤，最终因心肺衰竭而死亡。除了居家常见的杀虫剂和花露水，生活中还有哪些潜伏的爆炸源？戳图↓↓谨记！,neural,usual
散步时宝贝说:妈妈我有喜欢的人了,happy,usual
要钱的时候一天三四个电话打过来催，拿到钱就不接电话了，也是呵呵了，你好心体谅别个，别个不一定体谅你，真现实,angry,usual
真是无语的很，鱼需要水，但是水不一定需要鱼，但是如果没有代理商愿意来做，你怎么来拓展你的业务，心里有一团火在燃烧……,angry,usual
负能量爆表????????????,angry,usual
真是不知道这些人在里面上厕所呢还是生孩子呢一个世纪都过去了动都不动这是生了个老哪吒啊,angry,usual
看个球，憋屈，你妹。打铁还需自身硬，能力不行还命不好。屋漏偏逢连夜雨……,angry,usual
雄鸟额和眉纹淡玫瑰红色，贯眼纹红褐色。,neural,usual
麻痹的，连着两天贴单子，警察没见过钱啊,angry,usual
我的小龟坐骑好想你没有你我的世界变成了黑白色,sad,usual
练习五年，眼看着要成功了，卧槽尼玛改版了,angry,usual
臭傻逼，盗号有意思是吧？老子让你再盗！去你妈的活动！！,angry,usual
自认为抗寒能力不错的北方汉子在南方被冻成了狗。我想回去,sad,usual
惊险一幕！刚从53路在海珠妇幼站下车，一20岁左右男青年冲上抢夺iphone4，手机就要滑出手时，我猛踢他下档，趁势夺回。下车后一同伙挡住我，小贼有机会脱身，后与附近治安员狂追，小贼拦到一辆电动车逃走！警察处理时，警车对讲机又传出附近手机被抢的警情。各位朋友要吸取本人教训，注意安全！,angry,usual
