content,labels,type
明明很赶时间还要走国道被自己蠢哭了一个人开车好无聊,sad,usual
我的天除了女S男S居然还有人妖S...推特真凶残，啥都有…,surprise,usual
怎么身边这么多傻逼……智商下限,angry,usual
感觉，我的号今天刚正常，还是系统的问题,surprise,usual
11月17日又是某人的生日！生日快乐,happy,usual
习惯是个可怕的东西，心里脆弱的时候会不自觉履行。夜路总会走的，路灯不会到处都有，一个人也不会害怕的，有事应该拿起刀，不是手机。,happy,usual
象牙塔希望电脑专注于突破学习法的推广，从提升学生的能力入手，实现了学生的素质教育和应试教育的完美融合。,neural,usual
嘴巴起痘就要每天一副这个屌样子出门，我也是醉了,angry,usual
哈哈😄，头回整这么喜庆的颜色。不过最近一直看灵魂摆渡呀,happy,usual
等下雪了，想和你一起在雪中漫步，看今年第一场雪，希望你能开开心心，快快乐乐的过每一天！,happy,usual
巨大事迹惠能（638年2月27日－713年），俗姓卢氏，河北燕山人（现今的涿州），生于岭南新州（今广东新兴县）。,neural,usual
晚上上完英语课，直接进宿舍门，带着耳机低着头走到二楼，突然间被宿管阿姨叫住：“那个学生，你过来，叫什么名字，哪个宿舍的……”我：“呃，817，王xx，”“你走近点，让我看看…………哎，不能没让我看到脸就放你进宿舍啊，”艾玛回趟宿舍差点把我吓尿，让人进门是刷卡，我们进门是刷脸啊,surprise,usual
听说……听说……现在只剩下听说了……,angry,usual
我发现我的记忆力还是很强的，自己都惊讶了,surprise,usual
刚做了一个可怕的噩梦，能到压抑了很久的自己在梦里失声痛哭。从北京的迷茫到天津的安定，还没有找到自己的职业归属。有些失落和心慌。|榆树·榆西...,fear,usual
甲相声虽然是两个人呢，但是观众主要听，那还得是听我。,neural,usual
邦联本身没有统一的立法、行政、司法机关，其人民也没有统一的国籍。,neural,usual
今晚的观音桥是这样子的…天桥下的水管爆裂！冲的地面四分五裂送餐哥在大水中车故一脸惊慌的去追掉落的手机车钥匙[巴士]车车也追尾了整得大家人心惶惶[悲伤]脑子里面突然想到洪涝海啸这些灾难[泪][大哭]真的好可怕希望大家平平安安过国庆,fear,usual
我过的生活乏味又无趣那又能怎样呢生活给了你什么那就去接受什么,sad,usual
大部分的故事描绘阿耳忒弥出生第一，成为弟弟阿波罗出生时的分娩人。,neural,usual
某位脸很大的小盆友某些人差别对待,angry,usual
想知道今年冬天多冷吗南！方！都！要！供！暖！了！！！你说今年有多冷,sad,usual
邓先生把这辈子的肉麻话在刚才的电话里都说了，这老东西居然示弱了，他居然示弱了，还和我道歉，还说满满地愧疚。,surprise,usual
好神奇，原来精子和卵子是在输卵管相遇结合，然后受精卵从输卵管沿子宫内膜慢慢的游，游2周才到子宫的,surprise,usual
有一天你会突然发现之前怀里的婴孩已然能够奔走自如不再畏惧你眼中的不安全元素不会再惧怕人际交往当你从陪伴到参与直至最后的观众不止一次会感伤宝宝长大了陪伴在孩子身边的时间会越发短不是你抽不出空而是她开始学着独立珍惜每一次宝妞的依偎,happy,usual
我不开心，失眠，都是你的错，知道吗？看什么看，眼睛珠子给你扣下来，看，你还看？好吧，你好帅，我好喜欢,happy,usual
何时才会出现一个我爱的人和爱我的人呢，未来的你在哪里。。。,sad,usual
别怪人家不拿你当回事你以为你是谁呢,angry,usual
更高维的情况可参见Givens旋转。,neural,usual
上次算命先生说，我在冬天会见到另一伴，，，，，，，，，结果今年冬天一直没有来。#下雪了#,angry,usual
艹！我怎么做怎么错，怎么选怎么不对,angry,usual
每件事情不管是好是坏终究被新的问题取代,neural,usual
事堆到一起的时候我就什么都不想干！不要问我为什么！我烦！故我宅！,angry,usual
为何广东的冬天还不来买的衣服都不用穿了心中一万只草泥马在奔腾👿👿,angry,usual
『8』天地之道，博也、厚也、高也、明也、悠也、久也。,neural,usual
今天我给你当孙子日后定让你叫我大爷,angry,usual
日子过的太快，在上班与睡觉中度过#电影坏蛋必须死#,sad,usual
打雷了!!!!!!!!!!!!!!!!!!!!!!!!!!!!!闪电!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!![泪奔],fear,usual
钴基合金螺杆（国外称全硬螺杆）是注塑机专用特殊高速合金钢，采用整体淬火二次回火工艺。,neural,usual
多次参与起草及审订教委组织的《金属工艺学》全国统一教学大纲、基本教学要求等指导性文件。,neural,usual
这段时间真的要被发票玩儿死了！知道后勤有多不容易吗知道吗知道吗！,angry,usual
其实早在1998年，一些保险界的有识之士就聚在一起商讨物流保险实施的可行性，并形成了舆论。,neural,usual
大半夜的挺嗨啊，耳朵都聋了，不过，挺暖的,happy,usual
"公司对待绩效考核的态度很是明显：员工最初的战战兢兢到无所谓；管理层最初[右哼哼]的振臂高呼到一声声叹惜,企业家从最初的激情到不理解及责备。而这一切的变化，让人力资源工作者也是只能暗淡地退场。",neural,usual
所谓的好朋友应该是吵过之后仍依旧很好、你TM甩脸子给谁看啊！劳资不吃你这套！真是fuck！日了狗了！狗带吧你,angry,usual
若买方购买的房产是非普通住宅或者是非住宅则缴纳交易总额的3%。,neural,usual
  集善桥俗称赵家桥，位于江苏省昆山市越家村，南北横跨在老鸡鸣塘河上，始建于清乾隆五十二年（1787年），系花岗石三孔平板桥。,neural,usual
听说北方下雪了，最喜欢雪的我又想起了很多很多，想家了！,happy,usual
我居然打电话吼了快递还说要投诉他，天，会不会被追杀，好担忧,fear,usual
为啥我斜对面这位同学写字就是想把整张桌子晃散架呢，然后啪啪啪打字，啪啪啪按鼠标，就你有电脑有笔会写字吗,angry,usual
“我希望你没有说谎，我希望在你内心深处真的对我没有一丁点儿感觉，你最好对我一点感觉都没有，因为只要有那么一点点，你将会后悔你什么都没有对我说。”,sad,usual
刚才在超市看见散装的辣沙丁鱼和辣灯影牛肉，觉得超有食欲，于是便买了些。买之前那个阿姨说可以让我先尝一点，为了装斯文愣是没尝，这下好了，刚刚打开发现嚼不动，一百多大洋白花了,angry,usual
现在的小孩子语言措辞什么的都这么厉害嘛，我完全不是她的对手,surprise,usual
本来这个点回去就够晚了急着走的时候却还被四十多岁的女同事叫住说不敢一个人去厕所怕黑当时已走到大门口的我心中亿万只草泥马在奔腾于是说“我还要赶紧回去做饭”谁知人家理直气壮地说“反正已经晚了也不差这会”靠真她麻辣隔壁的啊还好刚刚拿到的几个快递稍稍平息了一下我澎湃的内心,angry,usual
感恩身边总会有那么好的人出现🙏我是幸运的,happy,usual
才周二，恶心什么接二连三的来什么，真的是请原谅我爆粗,angry,usual
你就是知道我会忍不住找你，我离不开你，我不会不理你，所以你可以大胆的不理我，忽略我，忘记我。,sad,usual
还有三天就要考试了，我心都要碎了,sad,usual
我真的很烦那种伸手党，朋友圈不敢抱怨空间不敢抱怨就让我在微博怒吼一声吧！你们的手用来干什么的,angry,usual
大清早被对面楼吓了一跳，有人一直趴在那里不动。再定眼看来原来是衣服。视觉效果害人,fear,usual
朋友同事间相互交流一下育儿心得还是有好处,happy,usual
"人生就是：爱与恨,欢笑与泪水,得到与失去，希望与失望的一堆混合物，——李宫俊",neural,usual
有些时候，不知道怎么形容，也许是在乎吧，但是已经学会忍住伤心，该咋咋滴，还能怎么样？生活还是依旧过，平淡走过。,sad,usual
超级喜欢三星的智能手表gears2⌚，甚至可以为了与手表配对换了手机，结果……表盘对于我来说太！大！了！根本没法带,sad,usual
本以为没有课的周二却变成了无聊的产科见习和逛街………………,sad,usual
大舅子欺负小侄子，就为了一个女生！！！惊呆了,surprise,usual
没办法，生平最讨厌的就是自带优越感的人,angry,usual
两个人在一起所要面对的不仅仅是甜蜜的爱情……更多时候生活给予的难题牵绊着这份来之不易的感情！,happy,usual
如果你不在乎我，如果你很累了，如果你真觉得我不要你，那你去死吧，剩下的路要么我疯，要么我一个人爬也会爬着走完，我就是这么没心没肺狼心狗肺，或者你恨毒了一切，带我一起死。,sad,usual
回家洗澡，最开始出冷水，燃气打开，放了一会有热水了，以为可以洗了，刚一站过去就出冷水。躲了一会继续放水，好像又热乎了可以洗了，一站过去又冒冷水浇一身凉……瞬间不想洗了,angry,usual
就算惊喜比遗憾再多得多遗憾的那种痛也是永远忘记不了的,sad,usual
这么紧凑的课程表我高中都不曾体会。怎么实习还这么严格，这难道就是培养班主任的节奏了嚒。实习老师还有跑操，还要那么早熄灯。这真的是“你@苏荷半道在南方的艳阳里大雪纷飞”。YUMEI不哭！YUMEI加油！这几月我也是溧水三中人！,angry,usual
一点也不想干活感觉心累半年了老板为啥都不发工资我想走,angry,usual
北方和中原地区应该供暖，只是供暖程度要不一样，更经济些。在北方上学，每次回南方的家就冻成狗🐶。真是忍不了了,angry,usual
很久很久以前的练习，我的确有进步。虽然不多，但是努力吧，有人鞭策总是好的,happy,usual
最近从超市买的丸子都不好吃！！！！,angry,usual
突然有点害怕，害怕三月后不能象我想的那样，那我该怎么办…哎…怕也没用，现在最重要的是把该学的都学到位才是啊…加油吧…倒计时五十一,fear,usual
瞎涂了几发ぺニュ和ホイ，希望这次CHINATOUR顺顺利利,happy,usual
今天过生日，许个愿望-他妈的莫雷，赶紧的把麦克海尔给我他妈的换了！,angry,usual
昨晚没有酒精的刺激也可以这么的嗨翻了,happy,usual
真的不敢相信坐在我旁边的这位美女正在和香港某男星余文乐视频通话,surprise,usual
